"X","CITY_DEST_NAME","STATE_DEST_CD","corrected_city","lat","lon"
301,"MONTECELLO","AR","Monticello",33.629,-91.79096
302,"CLOVER CITY","CA","Culver City",34.02112,-118.39647
303,"ROSEMILL","CA","Roseville",38.75212,-121.28801
304,"MOLESTO","CA","Modesto",37.6391,-120.99688
305,"BAVSTOW","CA","Barstow",34.89859,-117.02282
306,"LESLIE","KS","Leoti",38.47974,-101.35877
307,"PLAM SPRINGS","CA","Palm Springs",33.8303,-116.54529
308,"BERUMONT","CA","Beaumont",33.92946,-116.97725
309,"WASHINGTON PARK","WA",NA,NA,NA
310,"FONTEAR","CA","Fontana",34.09223,-117.43505
311,"MOHAVE VALLEY","CA","Mead Valley",33.83335,-117.29615
312,"COLAN","TX","Coleman",31.82737,-99.42645
313,"CHATANOOGA","TN","Chattanooga",35.04563,-85.30968
314,"OKLAND","CA","Oakland",37.80437,-122.2708
315,"ACOTA","AK","Akutan",54.1343,-165.77515
316,"ROMONA","CA","Pomona",34.05529,-117.75228
317,"GRAND PLAINS","TX","Grand Saline",32.67346,-95.70941
318,"BALLO LAS PALMAS","CA",NA,NA,NA
319,"VERLINGTON","FL","Wellington",26.65868,-80.24144
320,"AUSIN","TX","Austin",30.26715,-97.74306
321,"MONTEBELO","CA","Montebello",34.00946,-118.10535
322,"ALAMAGORDO","NM","Alamogordo",32.89953,-105.96027
323,"PERISH","CA","Perris",33.78252,-117.22865
324,"DECAIRO","IN","Decatur",40.8306,-84.92913
325,"CASA GRAND","AZ","Casa Grande",32.8795,-111.75735
326,"HERFORD","AZ","Safford",32.83395,-109.70758
327,"ST. PAUL","NC","St. Pauls Town",34.809197,-78.976559
328,"JAHRAMKI","AZ",NA,NA,NA
329,"VEJAS","CA","Ceres",37.59493,-120.95771
330,"PETTERS SUN","AK",NA,NA,NA
331,"SALOME","CA","Salida",37.70576,-121.08494
332,"MATTAWAN","NJ","Matawan",40.41483,-74.22959
333,"SENDOR","TX","Rendon",32.57625,-97.2414
334,"WITCHITA","KS","Wichita",37.69224,-97.33754
335,"BAKERSVILLE","CA","Bakersfield",35.37329,-119.01871
336,"ORTARJO","CA","Ontario",34.06334,-117.65089
337,"LAKE HAVASU","AZ","Lake Havasu City",34.4839,-114.32245
338,"RICKLAND","CA","Highland",34.12834,-117.20865
339,"PL LOMA","CA",NA,NA,NA
340,"PERRIES","CA","Perris",33.78252,-117.22865
341,"LITTLE ROCK","VA",NA,NA,NA
342,"RALIEGH","NC","Raleigh",35.7721,-78.63861
343,"DALZURA","CA",NA,NA,NA
344,"GRAND PRAIRE","TX","Grand Prairie",32.74596,-96.99778
345,"BAIDWIN PARK","CA","Baldwin Park",34.08529,-117.9609
346,"ELCAJON","CA","El Cajon",32.79477,-116.96253
347,"AIIZONA YUU","AZ",NA,NA,NA
348,"ENDERS","NC","Andrews",35.20175,-83.82407
349,"DELTA","CA","Delhi",37.43216,-120.77854
350,"GUYMAN","OK","Guymon",36.6828,-101.48155
