"","pathway","INSPECTION_LOCATION_NAME","log_odds","pred_prob","lower_prob","upper_prob","container","product_pathway","product_subpathway","product_proportion","adjusted_prob","adjusted_lower","adjusted_upper"
"41","Airport - Aircraft - Person - CBP","HONOLULU AIRPORT (3205)",-5.1437428681088,0.00580194709410954,0.00449781044392025,0.00748137541506492,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00566947229590812,0.00439511275963569,0.00731055453677977
"42","Airport - Aircraft - Person - CBP","HOUSTON GEO. BUSH INTERC (5309)",-5.40202434194834,0.00448722117448135,0.00354554412208689,0.00567757744300015,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00438476527305163,0.00346458936078537,0.00554794235432484
"43","Airport - Aircraft - Person - CBP","JOHN F KENNEDY AIRPORT (4701)",-4.98633192865605,0.00678433243228915,0.0061404749371455,0.00749519225714025,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00662942700910608,0.00600027059454039,0.00732405590142382
"44","Airport - Aircraft - Person - CBP","LOS ANGELES INT AIRPORT (2720)",-5.21925724889145,0.00538222184845678,0.00421484275292741,0.00687069741022654,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00525933056012127,0.0041186060182437,0.00671382003127787
"45","Airport - Aircraft - Person - CBP","MIAMI INTERNATIONAL AIRPORT (5206)",-6.14281911365923,0.00214424951267054,0.00159606369261104,0.00288017269999374,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00209529025522179,0.0015596210618587,0.00281441024283444
"46","Airport - Aircraft - Person - CBP","MINNEAPOLIS-ST. PAUL, MN (3501)",-6.2256469455374,0.00197413878195639,0.00127396106162899,0.00305796069736092,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00192906363174918,0.00124487294141378,0.00298813883933295
"47","Airport - Aircraft - Person - CBP","Nassau (7423)",-27.6307181562274,1.00030300559705e-12,0,1,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00096453181587459,0.00096453181587459,0.00192906363174918
"48","Airport - Aircraft - Person - CBP","NEW YORK/NEWARK AREA (4601)",-4.75363917109805,0.00854659350264647,0.00737677108042631,0.00990007835616624,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00835145069434301,0.00720833861380667,0.00967403167543334
"49","Airport - Aircraft - Person - CBP","ORLANDO SANFORD AIRPORT (1809)",-30.4733998886978,5.82868497528449e-14,0,1,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00096453181587459,0.00096453181587459,0.00192906363174918
"50","Airport - Aircraft - Person - CBP","ORLANDO, FL (1808)",-5.41560645307113,0.00442695523856372,0.00330688949966538,0.00592413986438799,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00432587537824048,0.00323138389576436,0.00578887506098285
"51","Airport - Aircraft - Person - CBP","PHILA. INTERNATIONAL AIR (1108)",-4.40415395931495,0.0120787657328463,0.0101014657681303,0.0144374650759577,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.0118029734812062,0.00987082084540595,0.0141078170730624
"52","Airport - Aircraft - Person - CBP","PHILADELPHIA, PA (1101)",-4.15888308335967,0.0153846153846154,0.00216290839771309,0.101230188450344,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.0150333412717314,0.00211352310535045,0.0989188180484208
"53","Airport - Aircraft - Person - CBP","PHOENIX, AZ (2605)",-6.93692565628191,0.000970308558121485,0.000403919938691844,0.00232905374222459,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.000948153680052922,0.000394697308512735,0.00227587488355925
"54","Airport - Aircraft - Person - CBP","SAN ANTONIO, TX (5507)",-7.47193207824512,0.000568504832291077,0.000183362812736653,0.00176118836110758,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.000555524265299911,0.000179176123126954,0.00172097546896155
"55","Airport - Aircraft - Person - CBP","SAN FRANCISCO INTL AIRPORT (2801)",-3.44866391890108,0.030808729139923,0.0277257349759883,0.0342224736932287,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.0301052790550718,0.0270926783337347,0.0334410782025552
"56","Airport - Aircraft - Person - CBP","SAN JUAN INTL AIRPORT (4913)",-4.71129128189663,0.00891300135632633,0.00668239462669851,0.0118792877884557,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00870949242442878,0.00652981673081026,0.0116080501802828
"57","Airport - Aircraft - Person - CBP","SEATTLE-TACOMA INTL ARPT (3029)",-3.76708898070581,0.0225968436154949,0.0199969392738151,0.0255259702896797,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.0220808940128191,0.0195403528120677,0.0249431404726939
"58","Airport - Aircraft - Person - CBP","TAMPA, FL (1801)",-6.71026206964238,0.00121686223381138,0.000720810574585688,0.00205358808956562,"baggage","swine products/by-products","personal use or consumption",0.977167182662539,0.00118907784070191,0.000704352438401263,0.00200669888783018
"59","Airport - Aircraft - Person - CBP","Aruba (7424)",-27.8250017351853,8.23673867524914e-13,0,1,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,1.90996399183087e-06,1.90996399183087e-06,3.81992798366174e-06
"60","Airport - Aircraft - Person - CBP","ATLANTA, GA (1704)",-4.22433194641189,0.0144240115081063,0.0130371169684497,0.0159560593017606,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,2.79102389862737e-05,2.5226619520994e-05,3.08747277510847e-05
"61","Airport - Aircraft - Person - CBP","BOSTON - LOGAN AIRPORT, MA (0417)",-4.42845273154845,0.0117922229802162,0.0098762748076758,0.014074572085126,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,2.28177689245669e-05,1.91104388693417e-05,2.7234079112086e-05
"62","Airport - Aircraft - Person - CBP","BWI AIRPORT (1305)",-6.22732687082999,0.00197083169097354,0.00127182634173972,0.00305284132199499,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,3.81352881380329e-06,2.46096428355209e-06,5.9072007004547e-06
"63","Airport - Aircraft - Person - CBP","CHARLOTTE, NC (1512)",-5.44265818184676,0.00430931290399805,0.00271665592561578,0.00682928135465488,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,8.33845376160613e-06,5.25668716256923e-06,1.32145537048276e-05
"64","Airport - Aircraft - Person - CBP","CHICAGO, IL (3901)",-5.4833139137913,0.00413833875258644,0.00305969328777708,0.00559510913890749,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,8.00762142528336e-06,5.92045914817546e-06,1.08264495721894e-05
"65","Airport - Aircraft - Person - CBP","DALLAS/FT WORTH TX (5501)",-4.92974931909536,0.00717644147488242,0.00581986431105503,0.00884641533134285,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,1.38863031634722e-05,1.12613473511127e-05,1.71176767247346e-05
"66","Airport - Aircraft - Person - CBP","DENVER, CO (3307)",-3.53988881641722,0.0281983345950033,0.0240618597268877,0.0330218501190819,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,5.45633409346039e-05,4.65593260969189e-05,6.38967688062731e-05
"67","Airport - Aircraft - Person - CBP","DETROIT METROPLTN AIRPRT (3807)",-5.22185620045356,0.0053683268714584,0.00411375321436889,0.00700281816797344,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,1.03876293952368e-05,7.96004878941348e-06,1.35503447522706e-05
"68","Airport - Aircraft - Person - CBP","DULLES - WASHINGTON, DC (5401)",-5.24199893595782,0.00526183913806062,0.00411256230395177,0.00673011688845916,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,1.01815772795291e-05,7.9577443961915e-06,1.30226719977925e-05
"69","Airport - Aircraft - Person - CBP","FT LAUDERDALE INTL AIRPT (5210)",-5.60075840865939,0.00368145708196088,0.00234939978083346,0.00576439738264962,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,7.12356246509459e-06,4.54605220749508e-06,1.11540197032694e-05
"70","Airport - Aircraft - Person - CBP","HONOLULU AIRPORT (3205)",-5.1437428681088,0.00580194709410954,0.00449781044392025,0.00748137541506492,"baggage","swine products/by-products","smuggled commercial products",0.00193498452012384,1.12266778136795e-05,8.70319358343701e-06,1.44763456173857e-05
